id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,polarity
OFvx5F1yM-g,0.028733593472862716,0.01915572898190848,0.017027314650585313,0.029443064916637104,0.026605179141539554,0.022348350478893223,0.015253636041149344,0.0415040794608017,0.010996807378503014
zc5RMAfg9mA,0.01643192488262911,0.018094679186228483,0.011248043818466353,0.016725352112676055,0.028560250391236306,0.01965962441314554,0.015160406885758999,0.032570422535211266,0.016236306729264474
Hh__w1FA548,0.01263157894736842,0.018947368421052633,0.004210526315789474,0.01263157894736842,0.021052631578947368,0.004210526315789474,0.008421052631578947,0.04105263157894737,0.02526315789473684
u_aN19uB7og,0.006691449814126394,0.006691449814126394,0.008178438661710037,0.005947955390334572,0.022304832713754646,0.007434944237918215,0.007434944237918215,0.05650557620817844,0.04684014869888476
xa7MY2_pmxU,0.01615941310597799,0.019034400713790027,0.009715475364330326,0.016456825617130962,0.026866263507484882,0.017051650639436897,0.013978388024189551,0.03380588876772083,0.01834043818776643
anAbeaQ96Ho,0.016928446771378707,0.01614310645724258,0.013263525305410123,0.01780104712041885,0.024781849912739965,0.019895287958115182,0.01273996509598604,0.028795811518324606,0.01099476439790576
sL1UF0KDwsE,0.023658639628221376,0.020278833967046894,0.01563160118293198,0.02788339670468948,0.01605407689057879,0.01436417405999155,0.009716941275876637,0.029573299535276723,0.0025348542458808617
vT3O5WFYUxo,0.019799519509568386,0.01557451743848894,0.015160301549167426,0.021125010355397232,0.026924032805898435,0.022119128489768866,0.01557451743848894,0.03413138928009279,0.011183829011680888
MWtXrCBKvAg,0.019734415344891183,0.016230173367760975,0.01383253412025083,0.01862781261527112,0.02351530800442641,0.01862781261527112,0.012449280708225747,0.02950940612320177,0.007930652895610476
ixzrJ1sgSYM,0.0021258503401360546,0.025935374149659865,0.0021258503401360546,0.011054421768707483,0.022534013605442178,0.0021258503401360546,0.006377551020408163,0.047193877551020405,0.05144557823129252
WP0QAeuSFsI,0.011456859971711458,0.01937765205091938,0.005657708628005658,0.011173974540311174,0.022347949080622348,0.013578500707213578,0.008345120226308345,0.0314002828854314,0.02050919377652051
2mPIC71Jd44,0.021149778888675256,0.017304364545279755,0.016535281676600653,0.022014997115939242,0.027206306479523167,0.023457027494712554,0.013362814843299365,0.03287829263603153,0.011055566237262065
gXl5A9EdLtU,0.01908847184986595,0.0174798927613941,0.013083109919571045,0.019410187667560322,0.021447721179624665,0.01898123324396783,0.013297587131367292,0.030777479892761393,0.00900804289544236
X10rUS1xod4,0.01972455648926237,0.020891690009337067,0.014822595704948646,0.019257703081232494,0.031746031746031744,0.021708683473389355,0.02054154995331466,0.03723155929038282,0.015172735760971055
gGZsJa4dQ_8,0.020415693026687984,0.020538679129258393,0.015250276718730783,0.019923748616406348,0.02767187307834215,0.02164555405239208,0.017709998770138975,0.03468208092485549,0.010453818718484812
whvzi0_5ECo,0.026309195690303183,0.02179904785767978,0.01904284640440992,0.023678276121272865,0.029315960912052116,0.02518165873214733,0.01904284640440992,0.039213229766975694,0.006264094211976948
kntkPzk5P9Y,0.015614586308673713,0.016566695229934304,0.011330096163001048,0.018566123964581547,0.024754831952775398,0.01828049128820337,0.011901361515757403,0.029801009235456536,0.012663048652765876
xahsGidNBoY,0.013296011196641007,0.01959412176347096,0.006997900629811057,0.015395381385584325,0.0370888733379986,0.00979706088173548,0.01609517144856543,0.07137858642407278,0.06018194541637509
t5C98Fnl0M4,0.023429610179761664,0.018077156130074733,0.017471217935770552,0.020500908907291455,0.024742476267420724,0.017673197333871946,0.01242173298323571,0.02958998182185417,0.007574227428802262
oKukIj76_L4,0.01954641422052714,0.014710890145065722,0.015732479738473065,0.019137778383164203,0.018933460464482736,0.01661785738609276,0.010828849690117824,0.025471633862289723,0.0037458285091602535
D_HvgYKE_Ag,0.01980115990057995,0.016652858326429164,0.014084507042253521,0.0207953603976802,0.021623860811930407,0.018972659486329743,0.013256006628003313,0.028417564208782106,0.005965202982601492
WKWKqp13RRI,0.01960027034855653,0.017476103118663707,0.01361398088249493,0.023365839528821087,0.02616587815004345,0.01853818673361012,0.014676064497441344,0.031090084001158636,0.010427730037655692
_5ryKmfBm9E,0.012244897959183673,0.01904761904761905,0.008843537414965987,0.01292517006802721,0.03333333333333333,0.006802721088435374,0.015646258503401362,0.0727891156462585,0.05714285714285714
wMyJFjK5WzI,0.023195876288659795,0.01804123711340206,0.01675257731958763,0.024484536082474227,0.01675257731958763,0.019329896907216496,0.003865979381443299,0.02190721649484536,-0.002577319587628866
n4sd-uFLBeE,0.018903848769209846,0.01931184550523596,0.014007887936896505,0.022575819393444854,0.023391812865497075,0.01835985312117503,0.010879912960696314,0.030055759553923568,0.010199918400652794
PA0duhpkkT0,0.01804232358148554,0.016861984655593965,0.01416406711069893,0.019306972430655087,0.02343815867127561,0.020150071663434785,0.014079757187420959,0.028243824298119887,0.007756512941573223
WXtnH_r1HC8,0.018998272884283247,0.02653477783011462,0.015073009891662742,0.027319830428638718,0.047260166431150885,0.03375726173653635,0.01444496781284346,0.038938608886795414,0.03517035641387973
R33k5M4a8aU,0.020225707166935367,0.018173823831159314,0.017441008354096437,0.023303532170599443,0.021837901216473693,0.01832038692657189,0.01172504763300601,0.02667448336508867,0.004396892862377253
9e8mjUJcSb8,0.02068074105988798,0.01906505816458423,0.017449375269280483,0.02003446790176648,0.02886686772942697,0.024773804394657477,0.019495906936665232,0.032959931064196465,0.011848341232227487
AEJ99-7Rm_k,0.014831177027453455,0.01514673398548438,0.011596718207636478,0.017750078889239507,0.021300094667087408,0.01522562322499211,0.01167560744714421,0.025007888923950772,0.008598927106342694
0pJnrHKoBHY,0.018341585884650253,0.015133551851593556,0.014366413278471301,0.01862054536578562,0.021549619917706955,0.017853406792663364,0.012692656391659111,0.024618174210195968,0.004602831438733524
no0MnomPzLw,0.02031157562610925,0.01794517846578584,0.015085781897061723,0.020212975744429106,0.02425557089331493,0.02188917373299152,0.014198382961940446,0.029678564385722736,0.006113192664168803
89ewdfbqGxo,0.01673589054483264,0.016613730759833863,0.012093818714879061,0.019301246029806988,0.027730271194722697,0.01832396774981676,0.017102369899828978,0.02919618861470804,0.013193256779868068
-8KiohxTJ0Y,0.010624169986719787,0.02257636122177955,0.004648074369189907,0.01593625498007968,0.033200531208499334,0.015272244355909695,0.012616201859229747,0.04316069057104914,0.029880478087649404
LXqI5QFNiP8,0.0074487895716946,0.024208566108007448,0.0037243947858473,0.008379888268156424,0.03212290502793296,0.020018621973929236,0.009776536312849162,0.03212290502793296,0.038175046554934824
NdWlxDtt8Qk,0.01499605367008682,0.022888713496448304,0.0055248618784530384,0.012628255722178374,0.021310181531176007,0.007892659826361484,0.011838989739542225,0.03867403314917127,0.026835043409629045
JfBVHeZkVFs,0.008514664143803218,0.0174077578051088,0.003973509933774834,0.0087038789025544,0.011920529801324504,0.010785241248817409,0.008325449385052034,0.021570482497634817,0.014380321665089877
4PEkEc1ZFBs,0.007520510483135825,0.014813126709206929,0.005925250683682771,0.011850501367365542,0.012078395624430265,0.009799453053783045,0.0052415679124886054,0.029398359161349134,0.01754785779398359
QfLPYh8a4nQ,0.022591362126245847,0.01760797342192691,0.011295681063122924,0.024916943521594685,0.019269102990033222,0.02425249169435216,0.009634551495016611,0.035880398671096346,0.004651162790697674
yy6jBRVDcpI,0.014588235294117647,0.020705882352941178,0.00988235294117647,0.028705882352941175,0.02023529411764706,0.023058823529411764,0.008941176470588235,0.04047058823529412,0.009411764705882352
GwLjM8EqP2o,0.011111111111111112,0.019576719576719578,0.006349206349206349,0.020105820105820106,0.02486772486772487,0.011111111111111112,0.006349206349206349,0.05767195767195767,0.04867724867724868
9CBReIcgQYw,0.01980119911644052,0.016014515620069423,0.01246449984222152,0.020432313032502366,0.02256232249921111,0.02003786683496371,0.012148942884190597,0.026427895235089933,0.005206689807510255
m9fQZVl7H9M,0.01760195189961659,0.01734053677239456,0.010195189961659116,0.020216103171836877,0.026402927849424888,0.01925758103868944,0.014203555245730219,0.033635413035901014,0.013680724991286163
m_lYduRUumA,0.028368794326241134,0.05673758865248227,0.0,0.02127659574468085,0.1276595744680851,0.0070921985815602835,0.028368794326241134,0.06382978723404255,0.09219858156028368
ZcR_kuCJvD8,0.008575752480242138,0.01530183285690264,0.0045401042542458385,0.014461072809820077,0.010761728602656801,0.00924836051790819,0.005044560282495376,0.03161257777030436,0.01580628888515218
mXD4zPY4Ai0,0.01993907504846303,0.02076986984214899,0.009969537524231515,0.026585433397950706,0.034062586541124346,0.01716975906950983,0.01744669066740515,0.0432013292716699,0.028800886181113265
T5pTdbSMcrI,0.011816838995568686,0.021048744460856722,0.00812407680945347,0.01624815361890694,0.021048744460856722,0.01292466765140325,0.007016248153618907,0.030280649926144758,0.01883308714918759
W6XdpDOH1JA,0.01549891123350839,0.013321378250288203,0.009862943512232611,0.017548354041245037,0.013065197899321122,0.019597796848981684,0.009606763161265531,0.021006788779300626,-0.0016651722812860254
zIVdxsiu_r4,0.009782940996637114,0.027514521553041883,0.0036686028737389176,0.010700091715071844,0.02996025680220116,0.01681442983797004,0.010700091715071844,0.03607459492509936,0.02965453989605625
zaaTZkqsaxY,0.011287671232876712,0.012273972602739725,0.007452054794520548,0.015671232876712328,0.009972602739726028,0.014904109589041096,0.006904109589041096,0.01643835616438356,-0.002410958904109589
LAu-Sq8oegs,0.0096045197740113,0.015065913370998116,0.0062146892655367235,0.01431261770244821,0.013935969868173258,0.014500941619585688,0.010734463276836158,0.023728813559322035,0.006779661016949152
R1a0GsjYS-M,0.009509721048182587,0.02599323753169907,0.006973795435333897,0.019230769230769232,0.033389687235841084,0.011200338123415046,0.011411665257819104,0.05853761622992392,0.046703296703296704
hHYIWW5n5Rg,0.015252621544327931,0.018589132507149667,0.005719733079122974,0.017159199237368923,0.019542421353670163,0.016205910390848427,0.007149666348903718,0.028122020972354625,0.011439466158245948
BcMEeXa1Kvc,0.01462882096069869,0.016593886462882096,0.005240174672489083,0.01572052401746725,0.016157205240174673,0.014847161572052401,0.008296943231441048,0.0314410480349345,0.013318777292576418
XuljlCg7g98,0.018261214767764985,0.013894402540690751,0.012968109037978034,0.015482334259626836,0.016805610692073574,0.01773190419478629,0.009924573243350537,0.024745269286754003,0.0033081910811168453
IOJSI0Zfjcc,0.0096045197740113,0.015065913370998116,0.0062146892655367235,0.01431261770244821,0.013935969868173258,0.014500941619585688,0.010734463276836158,0.023728813559322035,0.006779661016949152
bk_LxkjjF1g,0.019296079036739733,0.014356282803334362,0.01234949058351343,0.020685396727384994,0.0189873417721519,0.018832973139857982,0.009416486569928991,0.02315529484408768,0.002778635381290522
JijFLcbIqMs,0.0199203187250996,0.022410358565737053,0.0069721115537848604,0.022908366533864542,0.026394422310756973,0.018924302788844622,0.00597609561752988,0.043824701195219126,0.02390438247011952
hDj4cEcPu9I,0.018134474100251093,0.015437552310982981,0.0112526736724635,0.01934343904026783,0.020273412071049938,0.016274528038686877,0.010694689853994235,0.024644285315725843,0.0036268948200502186
mmSOCQX2UGs,0.024078478002378122,0.02883472057074911,0.014565992865636148,0.02348394768133175,0.034482758620689655,0.02437574316290131,0.016646848989298454,0.04994054696789536,0.02794292508917955
Og8PLfNwNOw,0.02307046979865772,0.018036912751677854,0.011325503355704697,0.027684563758389263,0.015939597315436243,0.025587248322147652,0.01174496644295302,0.034395973154362415,0.0008389261744966443
Pks8WrpOnh8,0.009509721048182587,0.02599323753169907,0.006973795435333897,0.019230769230769232,0.033389687235841084,0.011200338123415046,0.011411665257819104,0.05853761622992392,0.046703296703296704
gQi_sJxTtKA,0.020863103743926838,0.019719919977136326,0.00943126607602172,0.03158045155758788,0.022006287510717346,0.018719634181194628,0.009717062017719349,0.03200914547013432,0.007716490425835953
RGualDMvwAo,0.02078257130571879,0.01977927475992547,0.009459653146051312,0.031388849075533895,0.021929195929482587,0.019062634370073096,0.009459653146051312,0.03153217715350437,0.00745306005446467
aEGm-ZXA6gM,0.028712565606668725,0.020685396727384994,0.012040753318925594,0.037665946279715964,0.02037665946279716,0.029947514665020068,0.010805804260574252,0.0422970052485335,0.0
lLsae1X4gx4,0.016162790697674418,0.01627906976744186,0.007093023255813954,0.026279069767441862,0.020465116279069766,0.013139534883720931,0.008604651162790697,0.035813953488372095,0.018837209302325582
CiANHbSPyF8,0.007551919446192574,0.014946507237256136,0.005349276274386407,0.014159848961611076,0.015103838892385148,0.013530522341095029,0.008181246066708621,0.03241032095657646,0.018093140339836375
9TLcgEq-zZo,0.015037593984962405,0.023496240601503758,0.011278195488721804,0.026785714285714284,0.07095864661654136,0.048402255639097745,0.01362781954887218,0.041353383458646614,0.0568609022556391
uBigQgyIPkE,0.028765352294764058,0.01971557853910795,0.012605042016806723,0.037168713639301874,0.0200387847446671,0.029088558500323207,0.010342598577892695,0.040400775694893344,-0.0022624434389140274
QHTgRNP_1VI,0.017454443901417302,0.014242826223556517,0.012008657404175104,0.018012986106262653,0.020456608252461077,0.018641346086713678,0.012148292955386442,0.02555330587167493,0.004468337638762829
KWLoD36kLfM,0.016239707227813358,0.015096065873741994,0.009911558401951815,0.01662092101250381,0.021119243671851175,0.01646843549862763,0.013113754193351632,0.024702653247941447,0.00693809088136627
MnwvPtiC6d8,0.01778526631096134,0.017130019657399607,0.01385378638959094,0.01965739960685201,0.02190395956192081,0.016849199663016005,0.012917719741645605,0.026584292801647477,0.004212299915754001
Jx4xAU4EH-A,0.017114070802567112,0.011731419501759714,0.010903319301635498,0.018632254502794838,0.013663653302049548,0.016078945552411843,0.00883306880132496,0.020702505003105377,-0.0009661169001449175
g7uj3KdRU_8,0.019268042412495724,0.013339413977881655,0.008436894310796944,0.022004332459240678,0.017557861133280128,0.01573366776878349,0.010261087675293582,0.024626610420704596,0.004788507581803671
wPK7ojxRNk4,0.010793650793650795,0.017354497354497355,0.006772486772486773,0.017142857142857144,0.02433862433862434,0.013333333333333334,0.011005291005291006,0.04402116402116402,0.026243386243386242
zYz-QRYtR9U,0.018722018722018723,0.02971102971102971,0.009768009768009768,0.023606023606023607,0.037037037037037035,0.012617012617012617,0.020757020757020756,0.045584045584045586,0.030525030525030524
Ct3F3efEa0g,0.020384163073304585,0.017901476545145695,0.011041421664706652,0.022670848033450933,0.020253495361296225,0.01920815366522932,0.012740101920815367,0.024108192865542926,0.0007840062720501764
AZ1tNqhazlE,0.010416666666666666,0.017973856209150325,0.006944444444444444,0.014705882352941176,0.012867647058823529,0.011233660130718954,0.011642156862745098,0.023080065359477125,0.00755718954248366
u5iue1zOJu0,0.01631102016954107,0.015551008477053494,0.010581701256942414,0.015551008477053494,0.020052616194095294,0.017363344051446947,0.01169248757673195,0.026425021923414206,0.009061677871967261
ml5-xY3P8L4,0.024344569288389514,0.025093632958801498,0.008239700374531835,0.02247191011235955,0.017228464419475654,0.019850187265917602,0.010861423220973783,0.04719101123595506,0.017602996254681647
b-1S_pkGQw4,0.010231556273559504,0.018578352180936994,0.005385029617662897,0.01830910070005385,0.018578352180936994,0.01830910070005385,0.007269789983844911,0.030694668820678513,0.005115778136779752
Od2YM_c-jqc,0.015474224115448144,0.016517430235590717,0.011475267321568287,0.015561157958793358,0.018951577849256714,0.015821959488829,0.013387811875163,0.023385203859862643,0.007997913587759715
TYPu7CCRwwc,0.012625764450581969,0.021305977510357073,0.005721049516669955,0.01992503452357467,0.020911422371276387,0.011047543894259222,0.007693825212073387,0.04596567370289998,0.032353521404616295
-bHGb17kejM,0.010412989763501588,0.01782562654429933,0.006000705965407695,0.01817860924814684,0.015001764913519237,0.015531238969290505,0.00953053300388281,0.031238969290504764,0.011471937875044122
ZqOjQggdxFo,0.02421223354958295,0.01679796107506951,0.013438368860055607,0.02479147358665431,0.020968489341983317,0.021663577386468954,0.013090824837812789,0.027455977757182577,0.0006950880444856349
8gvkshtY1kk,0.015534572037770332,0.019646664636003654,0.006929637526652452,0.01842826682911971,0.02071276271702711,0.016219920804142553,0.009442583003350593,0.03091684434968017,0.01256472738349071
vHqWGv880hc,0.017836593785960874,0.01806674338319908,0.01093210586881473,0.020598388952819333,0.021518987341772152,0.02704257767548907,0.012313003452243959,0.024050632911392405,-0.0024165707710011508
skvB3pBHLYE,0.019246190858059342,0.015236567762630313,0.013231756214915798,0.020148356054530876,0.021752205292702487,0.021150761828388133,0.01222935044105854,0.027766639935846032,0.005713712910986367
wYU2FJxsSeE,0.01425997022643579,0.01943116822063778,0.007365039567499804,0.014416673195957063,0.022408524641541958,0.016218757345451695,0.01324140092454752,0.024288960275797227,0.00971558411031889
YuNJUS7pbSM,0.028659611992945325,0.02513227513227513,0.008818342151675485,0.025573192239858905,0.019400352733686066,0.01984126984126984,0.008818342151675485,0.04497354497354497,0.01675485008818342
6Zg1ij9NtUM,0.006923289947382997,0.013015785101080033,0.0013846579894765993,0.012184990307394073,0.012461921905289393,0.008031016338964275,0.006646358349487676,0.026031570202160067,0.01827748546109111
gcScfpozUfo,0.028045574057843997,0.026292725679228746,0.008764241893076249,0.025854513584574933,0.02147239263803681,0.02147239263803681,0.010078878177037686,0.04513584574934268,0.018843120070113933
am3mGAxL7RE,0.008522727272727272,0.01953125,0.005149147727272727,0.013139204545454546,0.03355823863636364,0.011541193181818182,0.012428977272727272,0.052556818181818184,0.04403409090909091
w1q10K8Cmic,0.008787929033327806,0.015586138285524789,0.00414524954402255,0.010943458796219533,0.01823909799369922,0.008787929033327806,0.008622119051566905,0.022715967501243575,0.012767368595589454
7l4kfvSXjFM,0.028045574057843997,0.026292725679228746,0.008764241893076249,0.025854513584574933,0.02147239263803681,0.02147239263803681,0.010078878177037686,0.04513584574934268,0.018843120070113933
RtOB47APY3A,0.011972065181243765,0.019953441968739608,0.006983704689058862,0.009644163618224144,0.023611572996341867,0.010641835716661123,0.010641835716661123,0.04556035916195544,0.03358829398071167
A3nJ5R9aBBE,0.013723150357995227,0.018993635640413682,0.0059665871121718375,0.015214797136038186,0.02048528241845664,0.01581145584725537,0.010739856801909307,0.03052903739061257,0.014220365950676214
SB9xXl8sHsE,0.017061611374407582,0.01919431279620853,0.01066350710900474,0.017535545023696683,0.023459715639810426,0.017061611374407582,0.011966824644549763,0.030687203791469195,0.01386255924170616
75QgFPgSySA,0.003628518191624988,0.013141119937236443,0.005786015494753359,0.01059135039717564,0.016083161714229674,0.008433853094047268,0.008433853094047268,0.02216338138668236,0.013141119937236443
WX1wwgm9GZ0,0.0015923566878980893,0.006369426751592357,0.00047770700636942675,0.0025477707006369425,0.014012738853503185,0.0028662420382165603,0.003980891719745223,0.015764331210191083,0.016560509554140127
y_SUMiYe-w0,0.012164216928535226,0.013177901672579827,0.0053218449062341616,0.011657374556512924,0.016725798276735936,0.013684744044602128,0.007602635580334516,0.026102382159148504,0.008869741510390269
XFYLwrs30UI,0.025831087151841868,0.02807726864330638,0.01931716082659479,0.03358041329739443,0.03571428571428571,0.027964959568733155,0.011567834681042229,0.040768194070080865,0.009321653189577717
0wKPQXjZdVY,0.025748701513979445,0.028179909382252184,0.0194496629461819,0.0327107967731241,0.03525251408995469,0.027516852690905074,0.011492982650016576,0.04155155265775224,0.009945850370206653
A9D_RLWyxZU,0.01259856793256594,0.016314692286776036,0.0068884256321943265,0.017221064080485814,0.014955134596211365,0.014592585878727454,0.008247983322758995,0.02864134868122904,0.009154355116468775
ewsgkvAOrNU,0.006863140896245458,0.016955995155429955,0.0072668550666128385,0.016955995155429955,0.009689140088817117,0.017763423496164714,0.0044408558740411785,0.03068227694792087,0.014937424303593056
LADHrlBeygs,0.009956440572495333,0.010667614899102142,0.007378433638545649,0.009245266245888523,0.018668326073428748,0.010934305271579696,0.007111743266068095,0.016712596675260025,0.008534091919281714
AvbHCvg2DS4,0.007491972886193364,0.01783803068141277,0.00927577595433464,0.018194791295041028,0.016054227613271493,0.016054227613271493,0.00463788797716732,0.03139493399928648,0.01569746699964324
sKCkM-f2Qk4,0.009956440572495333,0.010667614899102142,0.007378433638545649,0.009245266245888523,0.018668326073428748,0.010934305271579696,0.007111743266068095,0.016712596675260025,0.008534091919281714
NKbhNPHxGdI,0.009956440572495333,0.010667614899102142,0.007378433638545649,0.009245266245888523,0.018668326073428748,0.010934305271579696,0.007111743266068095,0.016712596675260025,0.008534091919281714
MKM9x-Jo52A,0.01911186059584036,0.017987633501967398,0.007307476110174255,0.029792017987633503,0.013490725126475547,0.02304665542439573,0.008150646430578976,0.027262507026419337,0.0002810567734682406
yortSGqDpIc,0.009956440572495333,0.010667614899102142,0.007378433638545649,0.009245266245888523,0.018668326073428748,0.010934305271579696,0.007111743266068095,0.016712596675260025,0.008534091919281714
V07gmROzkEg,0.008503401360544218,0.013605442176870748,0.006802721088435374,0.013038548752834467,0.015873015873015872,0.011337868480725623,0.006802721088435374,0.03458049886621315,0.02040816326530612
sNzvRHEU4P0,0.02630826422647984,0.012582213325707749,0.01658564483843294,0.03317128967686588,0.010294538175579068,0.025164426651415498,0.0062911066628538745,0.029167858164140692,-0.007148984844152131
LQfA87Jx_bM,0.009688934217236104,0.010198878123406425,0.008669046404895462,0.012748597654258032,0.014278429372768995,0.01223865374808771,0.002039775624681285,0.04844467108618052,0.03467618561958185
OR7aIiZgkSU,0.009638834049471606,0.01230983625595169,0.00929044245732203,0.009522703518755081,0.020903495528974567,0.012774358378817791,0.008709789803739404,0.015445360585297874,0.006967831842991523
FJVZlbmDaBo,0.008503401360544218,0.013605442176870748,0.006802721088435374,0.013038548752834467,0.015873015873015872,0.011337868480725623,0.006802721088435374,0.03458049886621315,0.02040816326530612
TzbdHgSRufE,0.009688934217236104,0.010198878123406425,0.008669046404895462,0.012748597654258032,0.014278429372768995,0.01223865374808771,0.002039775624681285,0.04844467108618052,0.03467618561958185
K39Emjp4wJ0,0.013428043203269437,0.014401089812202004,0.004378709740196556,0.019558236839544614,0.011092731341831273,0.012357691933443611,0.006519412279848205,0.028607570302617496,0.011579254646297558
zb6x9zCKM3Q,0.010532591414944356,0.022853736089030206,0.005365659777424483,0.017885532591414944,0.03318759936406995,0.011526232114467409,0.01192368839427663,0.05663751987281399,0.0472972972972973
5iCeLlyYWf0,0.011318506751389993,0.01965845909451946,0.005162827640984908,0.011517077045274026,0.019062748212867357,0.013105639396346307,0.010722795869737888,0.03057982525814138,0.014495631453534552
CavJXOg8HnY,0.012179278986683988,0.0220850925625203,0.005683663527119195,0.01835011367327054,0.029392659954530692,0.011692107827216629,0.012504059759662229,0.055537512179278985,0.0425462812601494
7Ol3RSIykPc,0.008177075990413084,0.011184736124817896,0.005028431787208045,0.010197847643216316,0.012688566192020303,0.009539921988815264,0.0057333521312091735,0.018186944875229098,0.007002208750411204
qW_3MeSdkM4,0.012179278986683988,0.0220850925625203,0.005683663527119195,0.01835011367327054,0.029392659954530692,0.011692107827216629,0.012504059759662229,0.055537512179278985,0.0425462812601494
TJg2XSz82QU,0.013127187864644107,0.01837806301050175,0.006271878646441073,0.015606767794632439,0.032526254375729285,0.025816802800466745,0.011814469078179696,0.0382147024504084,0.028004667444574097
m-TCLpH2NQc,0.020427503422133304,0.01895335369063915,0.013793829630409603,0.02274402442876698,0.024007581341476257,0.019901021375171107,0.01463620090554912,0.028956512582920924,0.00726545224807834
0uvbOXfFEi8,0.009631182369270862,0.009574528355333975,0.004872245198572319,0.008951334202028214,0.011217494759503711,0.0068551356863633785,0.004702283156761656,0.01869582459917285,0.006911789700300266
1qAqjHMIcCk,0.013279036827195468,0.023371104815864022,0.005311614730878187,0.01823654390934844,0.030453257790368272,0.012393767705382436,0.014341359773371105,0.05453257790368272,0.03948300283286119
_Yj5nJpb7aw,0.019539427773900907,0.023493835775761807,0.009304489416143289,0.029076529425447778,0.0104675505931612,0.019074203303093742,0.006978367062107467,0.03372877413351942,0.006047918120493138
1IDMMDn2wPU,0.017533206831119544,0.014573055028462997,0.010929791271347248,0.019278937381404175,0.018595825426944972,0.019658444022770397,0.010246679316888045,0.025123339658444023,0.004098671726755218
mDkTrpxXAio,0.013429165878570078,0.02023832040854927,0.0062417249858142615,0.01607717041800643,0.024210327217703803,0.013050879515793456,0.00964630225080386,0.05050122943067902,0.03499148855683753
wk3dtcnujak,0.013429165878570078,0.02023832040854927,0.0062417249858142615,0.01607717041800643,0.024210327217703803,0.013050879515793456,0.00964630225080386,0.05050122943067902,0.03499148855683753
TPYi8rZEOFo,0.013429165878570078,0.02023832040854927,0.0062417249858142615,0.01607717041800643,0.024210327217703803,0.013050879515793456,0.00964630225080386,0.05050122943067902,0.03499148855683753
ytiJUCjZoNk,0.008766014834794335,0.020566419420094403,0.007417397167902899,0.010451786918408631,0.022926500337154418,0.012474713418745786,0.011463250168577209,0.029669588671611596,0.022252191503708697
xjxN225zvk4,0.011563080735081561,0.02353912863927318,0.005162089613875697,0.017344621102622342,0.03386330786702457,0.01651868676440223,0.011150113565971505,0.05389221556886228,0.04315506917200083
AGZhU6oQUoY,0.015612465288491206,0.015180499845726628,0.010675717371181734,0.01746374575748226,0.016908361616784943,0.01629126812712126,0.009688367787719839,0.020240666460968837,0.0019129898179574205
I-8BtQg6F2A,0.013135654609552325,0.012990776066064616,0.006616120152605399,0.016033225479306516,0.012556140435601488,0.011880040565992176,0.006133191674313034,0.022890809871058095,0.005167334717728305
OPjIQToF1F8,0.011563080735081561,0.02353912863927318,0.005162089613875697,0.017344621102622342,0.03386330786702457,0.01651868676440223,0.011150113565971505,0.05389221556886228,0.04315506917200083
