,index,trump,biden,harris,pence
982,commander,6.475463855667853e-05,0.0013674964643814005,0.0035874058492469186,0.0009034573975218488
983,commander-in-chief,0.0001942639156700356,0.0019144950501339608,0.002869924679397535,0.00240921972672493
984,comment,0.000880496704702216,0.001652838959037453,0.0,0.0
985,comments,0.0003168168742731353,0.002341702274594329,0.0,0.0007367053931106452
986,commercial,0.0005827917470101068,0.0008204978786288403,0.0007174811698493838,0.0021080672608843136
987,commercials,0.00039602109284141916,0.0006690577927412367,0.0026327473982719466,0.0
988,commission,0.001346471715660825,0.0006690577927412367,0.0,0.0007367053931106452
989,commissioner,0.0010761626390804863,0.0,0.0,0.0009099777241046305
990,commit,0.000475225311409703,0.001672644481853092,0.000877582466090649,0.0
991,commitment,0.0007123010241234639,0.002187994343010241,0.0050223681889456865,0.004216134521768627
992,committed,0.0014893566868036062,0.002187994343010241,0.0035874058492469186,0.0015057623292030814
993,committee,0.0012950927711335707,0.002461493635886521,0.004304887019096302,0.0060230493168123254
994,common,0.0022664123494837486,0.004375988686020482,0.002152443509548151,0.001204609863362465
995,commonwealth,0.0022177181199119476,0.00033452889637061836,0.0,0.0007367053931106452
996,communism,0.002296922338480231,0.0,0.000877582466090649,0.0003683526965553226
997,communist,0.0012672674970925413,0.0,0.0026327473982719466,0.00847211202077242
998,communists,0.0007128379671145545,0.0,0.000877582466090649,0.0003683526965553226
999,communities,0.009907459699171816,0.02516193494461777,0.01363214222713829,0.008432269043537255
1000,community,0.007900065903914781,0.03281991514515361,0.017937029246234592,0.011142641236102802
1001,companies,0.014440284398139313,0.016136458279700526,0.0035874058492469186,0.004517286987609244
1002,company,0.0061516906628844605,0.0062904837361544425,0.0014349623396987675,0.0030115246584061627
1003,compare,0.0008418103012368209,0.0010939971715051204,0.002152443509548151,0.0021080672608843136
1004,compared,0.002072148433813713,0.0008204978786288403,0.0014349623396987675,0.00030115246584061625
1005,comparison,0.0016131532782563106,0.0,0.0,0.0
1006,compassion,0.00025901855422671413,0.002187994343010241,0.0035874058492469186,0.0009034573975218488
1007,compassionate,7.920421856828383e-05,0.0,0.0026327473982719466,0.0025784688758872585
1008,compete,0.0012672674970925413,0.005352462341929894,0.0,0.0003683526965553226
1009,competent,0.00039602109284141916,0.00033452889637061836,0.0026327473982719466,0.0
1010,competition,0.000880496704702216,0.004132097397593633,0.0,0.0
1011,competitive,0.0004532824698967497,0.0010939971715051204,0.0007174811698493838,0.00030115246584061625
1012,competitor,0.00039602109284141916,0.0013381155854824734,0.0,0.0011050580896659677
1013,complacent,0.0,0.0013381155854824734,0.003510329864362596,0.0007367053931106452
1014,complain,0.0007123010241234639,0.0005469985857525602,0.002152443509548151,0.0009034573975218488
1015,complained,0.0005827917470101068,0.0005469985857525602,0.002869924679397535,0.0006023049316812325
1016,complaining,0.0009065649397934994,0.0002734992928762801,0.002869924679397535,0.0006023049316812325
1017,complete,0.0017483752410303204,0.0008204978786288403,0.002152443509548151,0.0006023049316812325
1018,completed,0.001425675934229109,0.00033452889637061836,0.0,0.0003683526965553226
1019,completely,0.0018131298795869989,0.0016409957572576805,0.002869924679397535,0.00030115246584061625
1020,complex,0.0011880632785242575,0.0013381155854824734,0.0,0.0003683526965553226
1021,complicated,0.001100828855463535,0.0002734992928762801,0.002152443509548151,0.0009034573975218488
1022,comprehensive,6.475463855667853e-05,0.002734992928762801,0.0007174811698493838,0.00030115246584061625
1023,compromise,0.00039602109284141916,0.0010035866891118551,0.0,0.003683526965553226
1024,computer,0.0011880632785242575,0.0010035866891118551,0.000877582466090649,0.0
1025,computers,0.0012718285734587564,0.0008264194795187265,0.0,0.0
1026,con,0.0008712464042511222,0.00033452889637061836,0.000877582466090649,0.0
1027,conan,0.0009783296718913512,0.0,0.0,0.00045498886205231525
1028,concern,0.0007770556626801424,0.002187994343010241,0.0007174811698493838,0.006926506714334174
1029,concerned,0.0022664123494837486,0.004649487978896761,0.0035874058492469186,0.005420744385131093
1030,concerns,0.0004891648359456756,0.0037188876578342694,0.0,0.0
1031,conclusion,0.0011880632785242575,0.0,0.001755164932181298,0.0011050580896659677
1032,concrete,0.0012950927711335707,0.0016409957572576805,0.004304887019096302,0.00030115246584061625
1033,condemn,0.0004532824698967497,0.0013674964643814005,0.002152443509548151,0.0006023049316812325
1034,condemned,0.0005544295299779869,0.00033452889637061836,0.0,0.0007367053931106452
1035,condition,0.0011880632785242575,0.00602152013467113,0.0043879123304532445,0.0
1036,conditions,0.005568898915874354,0.010939971715051204,0.012914661057288907,0.0030115246584061627
1037,conduct,0.0007920421856828383,0.0010035866891118551,0.000877582466090649,0.0
1038,conducted,0.0014890645645442865,0.0,0.0,0.0
1039,coney,0.000971319578350178,0.0002734992928762801,0.0014349623396987675,0.011443793701943417
1040,confederate,0.0007826637375130809,0.00247925843855618,0.0,0.0
1041,conference,0.0005827917470101068,0.0013674964643814005,0.0007174811698493838,0.0006023049316812325
1042,confidence,0.0022664123494837486,0.004102489393144201,0.0014349623396987675,0.008733421509377871
1043,confident,0.0007920421856828383,0.007694164616524223,0.0,0.001841763482776613
1044,confirmation,0.000475225311409703,0.0020071733782237103,0.0,0.003683526965553226
1045,confirmed,0.0018131298795869989,0.0010939971715051204,0.002152443509548151,0.005119591919290477
1046,confiscate,0.0015840843713656766,0.0,0.001755164932181298,0.0003683526965553226
1047,conflict,0.0009783296718913512,0.0,0.0010839889359780478,0.0
1048,confront,0.0011088590599559738,0.002341702274594329,0.000877582466090649,0.0
1049,congratulate,0.0011739956062696215,0.0,0.0,0.00045498886205231525
1050,congratulations,0.003172977289277248,0.0002734992928762801,0.0014349623396987675,0.0018069147950436975
1051,congress,0.013209946265562421,0.018050953329834488,0.010044736377891373,0.02168297754052437
1052,congressional,0.0028492040964938556,0.0013674964643814005,0.002869924679397535,0.0018069147950436975
1053,congressman,0.007900065903914781,0.002461493635886521,0.00573984935879507,0.01686453808707451
1054,congressmen,0.0021523252781609726,0.0,0.0,0.00045498886205231525
1055,congresswoman,0.0007123010241234639,0.0005469985857525602,0.0035874058492469186,0.0009034573975218488
1056,connected,0.0,0.002341702274594329,0.001755164932181298,0.0003683526965553226
1057,connection,0.0005544295299779869,0.0006690577927412367,0.0026327473982719466,0.0
1058,conscience,0.0005180371084534283,0.002187994343010241,0.0007174811698493838,0.0060230493168123254
1059,consensus,0.0,0.003305677918074906,0.0010839889359780478,0.0
1060,consent,0.00025901855422671413,0.0010939971715051204,0.0014349623396987675,0.0021080672608843136
1061,consequence,0.0002376126557048515,0.0036798178600768025,0.007020659728725192,0.0
1062,consequences,0.0003885278313400712,0.003281991514515361,0.006457330528644454,0.0006023049316812325
1063,consequential,7.920421856828383e-05,0.001672644481853092,0.0026327473982719466,0.0
1064,conservative,0.0029787133736072125,0.0010939971715051204,0.0007174811698493838,0.017767995484596358
1065,conservatives,0.000950450622819406,0.0010035866891118551,0.0,0.01399740246910226
1066,consider,0.0017424928085022443,0.0006690577927412367,0.0,0.0011050580896659677
1067,considered,0.0016836206024736418,0.0005469985857525602,0.0035874058492469186,0.00030115246584061625
1068,considering,0.0011088590599559738,0.001672644481853092,0.0,0.0011050580896659677
1069,consistent,0.00039602109284141916,0.002341702274594329,0.0,0.003683526965553226
1070,consistently,6.475463855667853e-05,0.0005469985857525602,0.0007174811698493838,0.0030115246584061627
1071,conspiracy,0.00012950927711335706,0.0013674964643814005,0.0014349623396987675,0.00030115246584061625
1072,constant,0.0006475463855667854,0.0010939971715051204,0.0007174811698493838,0.0006023049316812325
1073,constantly,0.0010296548413876898,0.001672644481853092,0.0,0.0011050580896659677
1074,constitution,0.006734482409894567,0.006563983029030722,0.0014349623396987675,0.020478367677161907
1075,constitutional,0.0011880632785242575,0.003010760067335565,0.0,0.005156937751774517
1076,construction,0.0017424928085022443,0.0020071733782237103,0.0,0.0003683526965553226
1077,consumer,0.0005180371084534283,0.0002734992928762801,0.0007174811698493838,0.00030115246584061625
1078,consumers,0.00015840843713656766,0.002676231170964947,0.001755164932181298,0.0
1079,contact,0.00015840843713656766,0.0036798178600768025,0.000877582466090649,0.0
1080,contempt,0.001240887137120239,0.0,0.0,0.0
1081,context,0.00019566593437827024,0.003305677918074906,0.0,0.0
1082,continent,0.0018778845181436775,0.0002734992928762801,0.0007174811698493838,0.00030115246584061625
1083,continue,0.005633653554431032,0.013674964643814005,0.015067104566837058,0.01445531836034958
1084,continued,0.0005544295299779869,0.002676231170964947,0.0,0.004051879662108549
1085,continues,0.0004532824698967497,0.003281991514515361,0.0035874058492469186,0.0006023049316812325
1086,continuing,0.0009065649397934994,0.0019144950501339608,0.002152443509548151,0.00030115246584061625
1087,contract,0.0013696615406478916,0.001652838959037453,0.0,0.0
1088,contracted,0.0,0.001672644481853092,0.0043879123304532445,0.0007367053931106452
1089,contracts,0.0002376126557048515,0.003345288963706184,0.0,0.0007367053931106452
1090,contrast,0.0005180371084534283,0.0002734992928762801,0.002152443509548151,0.006324201782652941
1091,contribute,0.00025901855422671413,0.0016409957572576805,0.0007174811698493838,0.00030115246584061625
1092,contributions,0.0007128379671145545,0.00033452889637061836,0.0,0.0007367053931106452
1093,control,0.005245125723090961,0.010119473836422364,0.01147969871759014,0.0030115246584061627
1094,controlled,0.0010296548413876898,0.00033452889637061836,0.0,0.0003683526965553226
1095,controversial,0.0011739956062696215,0.0,0.0010839889359780478,0.0
1096,convention,0.0033024865663906053,0.0013674964643814005,0.0050223681889456865,0.0027103721925655464
1097,conversation,0.0025901855422671414,0.002461493635886521,0.0035874058492469186,0.00030115246584061625
1098,conversations,0.00012950927711335706,0.0038289901002679216,0.002869924679397535,0.0006023049316812325
1099,convicted,0.0014674945078370267,0.0,0.0010839889359780478,0.0
1100,conviction,0.0003168168742731353,0.0010035866891118551,0.001755164932181298,0.0
1101,convictions,0.0007826637375130809,0.0,0.0,0.0009099777241046305
1102,convinced,0.00012950927711335706,0.0008204978786288403,0.0007174811698493838,0.006625354248493557
1103,cool,0.001346471715660825,0.00033452889637061836,0.0,0.0007367053931106452
1104,cooper,0.0016131532782563106,0.0,0.0,0.0
1105,cooperation,0.00019566593437827024,0.0,0.0,0.004549888620523152
1106,cops,0.001942639156700356,0.0038289901002679216,0.0035874058492469186,0.00240921972672493
1107,copy,0.000880496704702216,0.0008264194795187265,0.0,0.0
1108,core,0.0004891648359456756,0.002892468178315543,0.0,0.0
1109,corn,0.0012672674970925413,0.0010035866891118551,0.0,0.0014734107862212904
1110,corner,0.001100828855463535,0.0019144950501339608,0.0014349623396987675,0.001204609863362465
1111,corona,0.000475225311409703,0.0010035866891118551,0.0,0.0003683526965553226
1112,coronavirus,0.002072148433813713,0.005469985857525602,0.0014349623396987675,0.02168297754052437
1113,corporate,6.475463855667853e-05,0.007384480907659563,0.0007174811698493838,0.00030115246584061625
1114,corporations,0.0007770556626801424,0.010119473836422364,0.006457330528644454,0.00030115246584061625
1115,corps,0.0020593096827753797,0.0010035866891118551,0.0,0.001841763482776613
1116,correct,0.002296922338480231,0.0006690577927412367,0.000877582466090649,0.0
1117,corrupt,0.009130404036491672,0.0002734992928762801,0.01721954807638521,0.0027103721925655464
1118,corruption,0.004014787590514069,0.0016409957572576805,0.0035874058492469186,0.0009034573975218488
1119,cory,0.000971319578350178,0.0005469985857525602,0.0007174811698493838,0.00030115246584061625
1120,cost,0.006669727771337889,0.021059445551473568,0.0035874058492469186,0.007829964111856023
1121,costs,0.0014893566868036062,0.008478478079164683,0.00573984935879507,0.0009034573975218488
1122,could,0.05523570668884679,0.042939388981575975,0.05452856890855316,0.02891063672069916
1123,council,0.0005180371084534283,0.0013674964643814005,0.0007174811698493838,0.0018069147950436975
1124,count,0.00220165771092707,0.003281991514515361,0.0007174811698493838,0.0018069147950436975
1125,counted,0.0007770556626801424,0.002734992928762801,0.0014349623396987675,0.00030115246584061625
1126,counter,0.0002376126557048515,0.0020071733782237103,0.000877582466090649,0.0
1127,counties,0.00025901855422671413,0.0019144950501339608,0.0007174811698493838,0.00030115246584061625
1128,counting,0.0006336337485462706,0.002676231170964947,0.0,0.0003683526965553226
1129,countless,0.001100828855463535,0.0010939971715051204,0.0007174811698493838,0.00240921972672493
1130,countries,0.021369030723703917,0.007657980200535843,0.009327255208041988,0.004216134521768627
1131,country,0.11785344217315492,0.11514320230091392,0.11407950600605202,0.0795042509819227
1132,country's,0.0011655834940202136,0.0013674964643814005,0.002152443509548151,0.00030115246584061625
1133,counts,0.0003885278313400712,0.0010939971715051204,0.004304887019096302,0.0006023049316812325
1134,county,0.0021369030723703917,0.004375988686020482,0.004304887019096302,0.0021080672608843136
1135,coup,0.001116798423408215,0.0,0.0,0.0
1136,couple,0.011332061747418742,0.004102489393144201,0.0035874058492469186,0.009335726441059103
1137,courage,0.0015541113253602849,0.012307468179432604,0.00789229286834322,0.0018069147950436975
1138,courageous,0.001504880152797393,0.0006690577927412367,0.0,0.001841763482776613
1139,course,0.005180371084534283,0.0068374823219070026,0.012914661057288907,0.004517286987609244
1140,court,0.019814919398343633,0.016409957572576805,0.03372161498292103,0.04848554700033922
1141,courthouse,0.0013649758508322628,0.0,0.0,0.0
1142,courts,0.0011655834940202136,0.0013674964643814005,0.002152443509548151,0.011142641236102802
1143,coven,0.00029349890156740537,0.002892468178315543,0.0,0.0
1144,cover,0.003009760305594786,0.007694164616524223,0.005265494796543893,0.0
1145,coverage,0.0008418103012368209,0.005196486564649322,0.010762217547740757,0.00030115246584061625
1146,covered,0.001346471715660825,0.004348875652818039,0.003510329864362596,0.0
1147,covering,0.0006475463855667854,0.0005469985857525602,0.0007174811698493838,0.00030115246584061625
1148,covert,0.0003237731927833927,0.006016984443278162,0.0014349623396987675,0.00030115246584061625
1149,covet,0.0007123010241234639,0.009298975957793523,0.0050223681889456865,0.0006023049316812325
1150,coveted,0.0002376126557048515,0.003345288963706184,0.000877582466090649,0.0
1151,covid,0.0007920421856828383,0.008028693512894841,0.003510329864362596,0.0
1152,covid-19,7.920421856828383e-05,0.00602152013467113,0.001755164932181298,0.0
1153,cows,0.0015840843713656766,0.0,0.001755164932181298,0.0003683526965553226
1154,crack,0.0003885278313400712,0.0008204978786288403,0.0007174811698493838,0.00030115246584061625
1155,crap,0.0010296548413876898,0.0,0.000877582466090649,0.0003683526965553226
1156,crash,0.0019854194193923824,0.0,0.0,0.0
1157,craziest,0.001425675934229109,0.0,0.000877582466090649,0.0003683526965553226
1158,crazy,0.02687317500102159,0.002187994343010241,0.008609774038192604,0.0030115246584061627
1159,cream,0.00025901855422671413,0.0008204978786288403,0.0007174811698493838,0.00030115246584061625
1160,create,0.004079542229070748,0.015589459693947965,0.008609774038192604,0.003914982055928011
1161,created,0.0076410473496880665,0.009845974543546084,0.010762217547740757,0.017767995484596358
1162,creating,0.0020073937952570344,0.007931479493412124,0.0007174811698493838,0.0018069147950436975
1163,creation,0.00015840843713656766,0.001672644481853092,0.001755164932181298,0.0
1164,creator,0.00039602109284141916,0.0010035866891118551,0.0,0.0022101161793319354
1165,credible,0.001425675934229109,0.00033452889637061836,0.0,0.0007367053931106452
1166,credit,0.005245125723090961,0.005196486564649322,0.004304887019096302,0.00240921972672493
1167,credits,0.0007826637375130809,0.00123962921927809,0.0,0.0
1168,creed,0.002072148433813713,0.0016409957572576805,0.0014349623396987675,0.004517286987609244
1169,crime,0.01016647825339853,0.0019144950501339608,0.002869924679397535,0.0009034573975218488
1170,crimes,0.003521986818808864,0.0,0.0021679778719560956,0.0
1171,criminal,0.011267307108862064,0.002461493635886521,0.01578458573668644,0.00240921972672493
1172,criminals,0.006573950141167558,0.0,0.005265494796543893,0.0007367053931106452
1173,crippling,0.000950450622819406,0.0,0.000877582466090649,0.0003683526965553226
1174,crises,0.0,0.00495851687711236,0.0075879225518463355,0.0
1175,crisis,0.001900901245638812,0.05352462341929894,0.023694726584447517,0.0
1176,critical,0.0013598474096902491,0.005743485150401882,0.002152443509548151,0.0015057623292030814
1177,critically,0.0003237731927833927,0.0005469985857525602,0.0007174811698493838,0.0006023049316812325
1178,criticize,0.000475225311409703,0.0010035866891118551,0.0,0.001841763482776613
1179,criticized,0.000950450622819406,0.002341702274594329,0.0,0.003315174268997903
1180,crooked,0.010859459357994,0.0,0.0010839889359780478,0.0
1181,cross,0.0010360742169068565,0.0010939971715051204,0.0014349623396987675,0.0018069147950436975
1182,crossed,0.001346471715660825,0.00033452889637061836,0.000877582466090649,0.0
1183,crossings,0.0037226614113607167,0.0,0.0,0.0
1184,crossroads,0.0001942639156700356,0.0005469985857525602,0.0014349623396987675,0.0009034573975218488
1185,crowd,0.007382028795461353,0.002461493635886521,0.0050223681889456865,0.001204609863362465
1186,crowds,0.004039415146982475,0.001672644481853092,0.0026327473982719466,0.0
1187,cruel,0.0003885278313400712,0.0010939971715051204,0.002152443509548151,0.00030115246584061625
1188,crush,0.002072148433813713,0.0005469985857525602,0.0014349623396987675,0.0030115246584061627
1189,crushed,0.000880496704702216,0.0008264194795187265,0.0,0.0
1190,crushing,0.0007770556626801424,0.0005469985857525602,0.0007174811698493838,0.00030115246584061625
1191,cruz,0.0018613307056803583,0.0,0.0,0.0
1192,cry,0.0011880632785242575,0.002341702274594329,0.005265494796543893,0.0
1193,crying,0.001900901245638812,0.0010035866891118551,0.001755164932181298,0.0
1194,cuba,0.0012672674970925413,0.001672644481853092,0.0,0.0007367053931106452
1195,culture,0.0025901855422671414,0.003008492221639081,0.00573984935879507,0.0006023049316812325
1196,cuomo,0.000950450622819406,0.00033452889637061836,0.000877582466090649,0.0
1197,cure,0.001425675934229109,0.002341702274594329,0.000877582466090649,0.0
1198,cures,0.002376126557048515,0.0013381155854824734,0.000877582466090649,0.0
1199,curious,0.00015840843713656766,0.002341702274594329,0.000877582466090649,0.0
1200,currency,0.0016131532782563106,0.0,0.0,0.0
1201,current,0.0015541113253602849,0.0038289901002679216,0.0050223681889456865,0.0009034573975218488
1202,currently,0.0005180371084534283,0.0008204978786288403,0.0014349623396987675,0.001204609863362465
1203,customs,0.00029349890156740537,0.0,0.0,0.002729933172313892
1204,cut,0.012173872048655564,0.013948463936690286,0.01363214222713829,0.021080672608843137
1205,cuts,0.006410709217111175,0.005196486564649322,0.0035874058492469186,0.011443793701943417
1206,cutting,0.002913958735050534,0.0016409957572576805,0.0014349623396987675,0.011744946167784034
1207,cuz,0.006359142867293783,0.0,0.0010839889359780478,0.0
1208,d.c,0.0001942639156700356,0.0008204978786288403,0.002152443509548151,0.0033126771242467786
1209,dad,0.002784449457937177,0.029264424337761972,0.012914661057288907,0.0021080672608843136
1210,daddy,0.0005180371084534283,0.0019144950501339608,0.0007174811698493838,0.0006023049316812325
1211,dads,0.00039133186875654047,0.003305677918074906,0.0,0.0
1212,daily,0.0007123010241234639,0.005196486564649322,0.002152443509548151,0.0009034573975218488
1213,dairy,0.0009783296718913512,0.0,0.0,0.004549888620523152
1214,dakota,0.0016632885899339604,0.00033452889637061836,0.0,0.0007367053931106452
1215,damage,0.002913958735050534,0.0068374823219070026,0.0035874058492469186,0.0009034573975218488
1216,damn,0.003172977289277248,0.0013674964643814005,0.0014349623396987675,0.0009034573975218488
1217,dan,0.005827917470101068,0.0016409957572576805,0.007174811698493837,0.004517286987609244
1218,dana,0.0018613307056803583,0.0,0.0,0.0
1219,dance,0.0007826637375130809,0.00247925843855618,0.0,0.0
1220,dancing,0.000880496704702216,0.00041320973975936324,0.0,0.0
1221,danger,0.002455330775616799,0.003345288963706184,0.0043879123304532445,0.0
1222,dangerous,0.007835311265358103,0.008751977372040963,0.0007174811698493838,0.0018069147950436975
1223,daniel,0.0013696615406478916,0.0,0.0,0.003184922034366207
1224,dare,0.0006848307703239458,0.001652838959037453,0.0,0.0
1225,daring,0.0011880632785242575,0.0006690577927412367,0.0,0.0003683526965553226
1226,dark,0.0009065649397934994,0.004102489393144201,0.002152443509548151,0.0006023049316812325
1227,darkness,0.00039133186875654047,0.002892468178315543,0.0,0.0
1228,darling,0.006554808801672053,0.0,0.0010839889359780478,0.0
1229,data,0.0022177181199119476,0.002676231170964947,0.0,0.0003683526965553226
1230,date,0.0007770556626801424,0.0013674964643814005,0.0007174811698493838,0.0009034573975218488
1231,daughter,0.000971319578350178,0.007931479493412124,0.0050223681889456865,0.0021080672608843136
1232,daughters,0.0003885278313400712,0.002187994343010241,0.002152443509548151,0.001204609863362465
1233,dave,0.000475225311409703,0.0010035866891118551,0.0,0.0011050580896659677
1234,david,0.0065402184942245315,0.0013674964643814005,0.0035874058492469186,0.0033126771242467786
1235,day,0.04014787590514069,0.05661435362538998,0.04448383253066179,0.09787455139820028
1236,days,0.01761326168741656,0.02160644413722613,0.02726428445427658,0.034933686037511485
1237,dayton,0.0007128379671145545,0.00033452889637061836,0.0,0.0003683526965553226
1238,dc,0.0009065649397934994,0.0016409957572576805,0.0007174811698493838,0.004216134521768627
1239,de,0.0007826637375130809,0.0,0.0010839889359780478,0.0
1240,dead,0.005957426747214425,0.007384480907659563,0.004304887019096302,0.0009034573975218488
1241,deadly,0.004597579337524176,0.004102489393144201,0.00573984935879507,0.00030115246584061625
1242,deal,0.04137821403771758,0.03500790948816385,0.022241916265330897,0.027103721925655463
1243,dealers,0.0010761626390804863,0.0,0.0021679778719560956,0.0
1244,dealing,0.0038205236748440332,0.007110981614783282,0.002152443509548151,0.0006023049316812325
1245,deals,0.010490251446181922,0.0010939971715051204,0.002152443509548151,0.0027103721925655464
1246,dealt,0.0008712464042511222,0.004348875652818039,0.0,0.0007367053931106452
1247,dear,0.0007770556626801424,0.0010939971715051204,0.002152443509548151,0.0006023049316812325
1248,death,0.006281199939997818,0.004649487978896761,0.002869924679397535,0.0018069147950436975
1249,deaths,0.0038810067098459075,0.014050213647565972,0.001755164932181298,0.0
1250,debate,0.00835334837381153,0.0062904837361544425,0.008609774038192604,0.023188739869727453
1251,debates,0.0039500329519573905,0.002734992928762801,0.0007174811698493838,0.00030115246584061625
1252,debating,0.0008712464042511222,0.0006690577927412367,0.0026327473982719466,0.0
1253,debbie,0.0006475463855667854,0.004102489393144201,0.002152443509548151,0.0009034573975218488
1254,debt,0.0001942639156700356,0.0062904837361544425,0.002152443509548151,0.00030115246584061625
1255,decade,0.0005544295299779869,0.0020071733782237103,0.0,0.0003683526965553226
1256,decades,0.009648441144945102,0.0016409957572576805,0.002869924679397535,0.004517286987609244
1257,december,0.0005544295299779869,0.00033452889637061836,0.0,0.0003683526965553226
1258,decency,0.0001942639156700356,0.005743485150401882,0.0035874058492469186,0.00030115246584061625
1259,decent,0.0001942639156700356,0.007110981614783282,0.002869924679397535,0.00030115246584061625
1260,decide,0.0023311669880404272,0.004375988686020482,0.0035874058492469186,0.006625354248493557
1261,decided,0.00220165771092707,0.005743485150401882,0.0035874058492469186,0.001204609863362465
1262,decimated,0.001425675934229109,0.00033452889637061836,0.001755164932181298,0.0
1263,decision,0.005115616445977604,0.005196486564649322,0.019371991585933362,0.00722765918017479
1264,decisions,0.0011655834940202136,0.0038289901002679216,0.009327255208041988,0.00030115246584061625
1265,decisive,0.0003237731927833927,0.0002734992928762801,0.0007174811698493838,0.0009034573975218488
1266,declaration,0.0010296548413876898,0.0013381155854824734,0.0,0.0007367053931106452
1267,declare,0.0008418103012368209,0.0005469985857525602,0.0007174811698493838,0.00030115246584061625
1268,declared,0.0022664123494837486,0.002187994343010241,0.0007174811698493838,0.00030115246584061625
1269,declaring,0.00039602109284141916,0.0013381155854824734,0.000877582466090649,0.0
1270,decline,0.001900901245638812,0.0010035866891118551,0.0,0.005893643144885162
1271,declined,0.0014890645645442865,0.0,0.0,0.0
1272,dedicated,0.000475225311409703,0.002676231170964947,0.0026327473982719466,0.0
1273,deep,0.00220165771092707,0.002187994343010241,0.0035874058492469186,0.0009034573975218488
1274,deeper,0.00039133186875654047,0.003305677918074906,0.0,0.0
1275,deepest,0.0002376126557048515,0.001672644481853092,0.003510329864362596,0.0
1276,deeply,0.0003237731927833927,0.0016409957572576805,0.0014349623396987675,0.0021080672608843136
1277,defeat,0.0033024865663906053,0.003281991514515361,0.0014349623396987675,0.0021080672608843136
1278,defeated,0.0029787133736072125,0.0002734992928762801,0.0007174811698493838,0.00030115246584061625
1279,defeating,0.000475225311409703,0.0010035866891118551,0.000877582466090649,0.0
1280,defend,0.013209946265562421,0.002187994343010241,0.00789229286834322,0.007528811646015407
1281,defended,0.0006336337485462706,0.0,0.001755164932181298,0.0025784688758872585
1282,defender,0.00015840843713656766,0.001672644481853092,0.0,0.0007367053931106452
1283,defending,0.0036262597591739977,0.0002734992928762801,0.0007174811698493838,0.0033126771242467786
1284,defense,0.004209051506184104,0.004649487978896761,0.0007174811698493838,0.010841488770262185
1285,deficit,0.0004532824698967497,0.002461493635886521,0.0007174811698493838,0.003914982055928011
1286,defied,0.0009783296718913512,0.0,0.0,0.00045498886205231525
1287,define,6.475463855667853e-05,0.002461493635886521,0.0007174811698493838,0.00030115246584061625
1288,defined,0.0003168168742731353,0.0020071733782237103,0.0026327473982719466,0.0
1289,definitely,0.0014674945078370267,0.00041320973975936324,0.0,0.0
1290,definition,0.0006336337485462706,0.0010035866891118551,0.001755164932181298,0.0
1291,defund,0.001425675934229109,0.0010035866891118551,0.0,0.008103759324217098
1292,defunding,0.00039602109284141916,0.0006690577927412367,0.0,0.0014734107862212904
1293,degree,0.0003237731927833927,0.004375988686020482,0.0014349623396987675,0.00030115246584061625
1294,degrees,0.000950450622819406,0.001672644481853092,0.000877582466090649,0.0
1295,delaware,0.001504880152797393,0.022078907160460813,0.007020659728725192,0.0
1296,delay,0.0009065649397934994,0.0016409957572576805,0.0014349623396987675,0.0006023049316812325
1297,delegation,0.0007826637375130809,0.0,0.0,0.003639910896418522
1298,delete,0.000880496704702216,0.0,0.0,0.0009099777241046305
1299,deleted,0.0022501582453501074,0.0,0.0010839889359780478,0.0
1300,deliberately,0.0006848307703239458,0.001652838959037453,0.0,0.0
1301,delinquent,0.003102217842800597,0.0,0.0,0.0
1302,deliver,0.0028492040964938556,0.005196486564649322,0.0014349623396987675,0.003613829590087395
1303,delivered,0.0016836206024736418,0.002187994343010241,0.0007174811698493838,0.0033126771242467786
1304,delivering,0.002395921626597106,0.0016409957572576805,0.002152443509548151,0.0015057623292030814
1305,delivery,0.0003168168742731353,0.0020071733782237103,0.0,0.004420232358663871
1306,delusional,0.0007920421856828383,0.00033452889637061836,0.000877582466090649,0.0
1307,demand,0.000971319578350178,0.003008492221639081,0.0035874058492469186,0.0015057623292030814
1308,demanded,0.0010761626390804863,0.0,0.0,0.00045498886205231525
1309,demanding,0.0003885278313400712,0.0013674964643814005,0.0007174811698493838,0.00030115246584061625
1310,demands,0.00039602109284141916,0.0013381155854824734,0.000877582466090649,0.0
1311,democracy,0.0025901855422671414,0.011486970300803765,0.012914661057288907,0.008733421509377871
1312,democrat,0.02603136469978477,0.009572475250669803,0.006457330528644454,0.010239183838580954
1313,democrat-run,0.0027299517016645255,0.0,0.0,0.0
1314,democratic,0.0021369030723703917,0.015589459693947965,0.012914661057288907,0.008733421509377871
1315,democrats,0.046170057290911795,0.010666472422174923,0.014349623396987674,0.02017721521132129
1316,demolish,0.002978129129088573,0.0,0.0,0.0
1317,denied,0.0005827917470101068,0.002734992928762801,0.0014349623396987675,0.0021080672608843136
1318,deny,0.0007770556626801424,0.0013674964643814005,0.0014349623396987675,0.00030115246584061625
1319,department,0.0033672412049472835,0.004375988686020482,0.010044736377891373,0.00240921972672493
1320,departments,0.0009065649397934994,0.0002734992928762801,0.0007174811698493838,0.00030115246584061625
1321,depend,0.0004891648359456756,0.001652838959037453,0.0,0.0
1322,dependence,0.0027299517016645255,0.0,0.0,0.0
1323,depends,0.0007770556626801424,0.0019144950501339608,0.002869924679397535,0.0006023049316812325
1324,depleted,0.004108984621943675,0.0,0.0010839889359780478,0.0
